OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,ATTRIBUTES,MATH FIDELITY,CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],INPUT_0_W,INPUT_0_Z,INPUT_0_Y,INPUT_0_X,INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W,INPUT_1_Z,INPUT_1_Y,INPUT_1_X,INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W,INPUT_2_Z,INPUT_2_Y,INPUT_2_X,INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,OUTPUT_0_W,OUTPUT_0_Z,OUTPUT_0_Y,OUTPUT_0_X,OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,CompileProgram_TT_HOST_FUNC [ns],HWCommandQueue_write_buffer_TT_HOST_FUNC [ns]
ShardedToInterleavedDeviceOperation,tt_dnn_device,921,0,{'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,32,,109035057243,109035718349,661106,11708168810141,11708168814351,36495403,4210,3435,3435,240,,,,,0,0,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15283779269407892238/'; 'writer_unary_sharded_blocks_interleaved_start_id/16514885294805668245/'],1,1,1,[262144.0],[262144.0],367774,5423
Untilize,tt_dnn_device,922,0,{'fp32_dest_acc_en': 'false'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'use_multicore': 'true'; 'use_pack_untilize': 'true'},HiFi4,8,,109072303507,109534575888,462272381,11708660228102,11708660255835,491413751,27733,27271,26629,10610,23121,22968,23143,,0,0,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,256,1024,ROW_MAJOR,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/untilize.cpp'],['untilize/13099698767672243131/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/dataflow/writer_unary_stick_layout_split_rows_interleaved.cpp'],['reader_unary_interleaved_start_id/6324967099629030339/'; 'writer_unary_stick_layout_split_rows_interleaved/16391945733825471088/'],1,1,1,[262144.0],[524288.0],461699763,14115
InterleavedToShardedDeviceOperation,tt_dnn_device,923,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={32; 128};orientation=ShardOrientation::ROW_MAJOR;halo=0))'},,64,,109602592007,110005878785,403286778,11709124627574,11709124631082,464371739,3508,2661,2661,2531,,,,,0,0,1,1,256,1024,ROW_MAJOR,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,256,1024,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_stick_layout_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_stick_layout_sharded_blocks_interleaved_start_id/5928433281461639989/'; 'writer_unary_sharded/1940611696153341954/'],1,1,1,[524288.0],[524288.0],402510268,3025621
HaloDeviceOperation,tt_dnn_device,924,0,{'config_': 'SlidingWindowConfig(batch_size=1; input_hw=(16;16); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; core_range_set_={[(x=0;y=0) - (x=7;y=7)]})'; 'is_out_tiled_': 'true'; 'max_out_nsticks_per_core_': '72'; 'output_memory_config_': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={32; 128};orientation=ShardOrientation::ROW_MAJOR;halo=0))'; 'pad_val_': '0'; 'parallel_config_': 'ParallelConfig(grid={[(x=0;y=0) - (x=7;y=7)]}; shard_scheme=BLOCK_SHARDED; shard_orientation=ROW_MAJOR)'; 'remote_read_': 'false'; 'reshard_num_cores_nhw_': '0'; 'transpose_mcast_': 'false'},,64,,110684738753,111105704591,420965838,11710208499122,11710208503675,1083868040,4553,3363,708,3160,,,,,0,0,1,1,256,1024,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,576,1024,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,[],[],['ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'],['halo_gather/8157824217803922318/'; 'halo_gather/2025262982351537621/'],1,1,1,[524288.0],[1179648.0],419803212,241781
MoveDeviceOperation,tt_dnn_device,925,0,{'move_op_parallelization_strategy': 'MoveOpParallelizationStrategy::MULTI_CORE_SHARDED'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={72; 128};orientation=ShardOrientation::ROW_MAJOR;halo=1))'},,64,,111106288660,111107356646,1067986,11710210246332,11710210248515,1742657,2183,1210,,1210,,,,,0,0,1,1,576,1024,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,1,1,576,1024,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,,,,,,1,1,576,1024,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,[],[],['ttnn/cpp/ttnn/operations/data_movement/move/device/kernels/dataflow/reader_unary_local_l1_copy_backwards.cpp'],['reader_unary_local_l1_copy_backwards/2879884424502892051/'],1,1,1,[1179648.0; 1179648.0],[1179648.0],519905,5984
OptimizedConvNew,tt_dnn_device,926,0,{'block_config': 'OptimizedConvBlockConfig(act_block_h_ntiles=1;act_block_w_ntiles=32;out_subblock_h_ntiles=1;out_subblock_w_ntiles=4)'; 'dtype': 'DataType::BFLOAT8_B'; 'enable_act_double_buffer': 'true'; 'enable_split_reader': 'false'; 'enable_subblock_padding': 'false'; 'extra_padding_for_32B_alignment': '0'; 'fuse_relu': 'false'; 'has_bias': 'true'; 'input_tensor_shape': '{1; 16; 16; 1024}'; 'math_fidelity': 'LoFi'; 'output_channels': '1024'; 'parallelization_config': 'OptimizedConvParallelizationConfig(grid_size=(x=8;y=8);num_cores_nhw=8;num_cores_c=8;per_core_out_matrix_height_ntiles=1;per_core_out_matrix_width_ntiles=4)'; 'sliding_window_config': 'SlidingWindowConfig(batch_size=1; input_hw=(16;16); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; core_range_set_={[(x=0;y=0) - (x=7;y=7)]})'; 'untilize_out': 'false'; 'use_shallow_conv_variant': 'false'},LoFi,64,,111107834679,111725213957,617379278,11710818924016,11710819149436,608675501,225420,224958,224094,165878,224125,224322,224223,,0,0,1,1,576,1024,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,1,1,9216,1024,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,32,1024,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/conv_bmm_tilize_col_major_out_blocks.cpp'],['conv_bmm_tilize_col_major_out_blocks/12827024413643024636/'],['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_2d_mcast_sender_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_2d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_conv_activations_2d_mcast_padded_with_halo_3x3_weights_v2.cpp'],['writer_tiled_out_2d_mcast_sender_conv_weights_tiled_col_to_rm_blocks/10865329076075104255/'; 'writer_tiled_out_2d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks/7232123734770311945/'; 'reader_conv_activations_2d_mcast_padded_with_halo_3x3_weights_v2/2506004172543005628/'],18432,68132,68132,[17.31415557861328; 277.0264892578125],[3.8475899696350098],615670801,104913
ShardedToInterleavedDeviceOperation,tt_dnn_device,927,0,{'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,64,,111774081323,111774885714,804391,11710868233255,11710868236767,49083819,3512,2742,2742,252,,,,,0,0,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15283779269407892238/'; 'writer_unary_sharded_blocks_interleaved_start_id/16514885294805668245/'],1,1,1,[262144.0],[262144.0],398725,4848
UnaryDeviceOperation,tt_dnn_device,928,0,{'fp32_dest_acc_en': 'false'; 'op_chain': '{UnaryWithParam(op_type=UnaryOpType::GELU;param={0})}'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'preserve_fp32_precision': 'false'},HiFi4,64,,111806833444,112304890673,498057229,11711390213306,11711390223203,521976539,9897,9413,8800,3061,3587,9000,6786,,0,0,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,['tt_metal/kernels/compute/eltwise_sfpu.cpp'],['eltwise_sfpu/15138903699344718311/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_interleaved_start_id/425475830304663557/'; 'writer_unary_interleaved_start_id/18321638565366388832/'],1,1,1,[],[],497145892,16667
InterleavedToShardedDeviceOperation,tt_dnn_device,929,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=3;y=7)]};shape={32; 256};orientation=ShardOrientation::ROW_MAJOR;halo=0))'},,32,,112384843185,112386060361,1217176,11711470397080,11711470400552,80173877,3472,2609,2609,2482,,,,,0,0,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_sharded_blocks_interleaved_start_id/15420971628846117546/'; 'writer_unary_sharded/7413604359764350502/'],1,1,1,[262144.0],[262144.0],537252,9040
Matmul,tt_dnn_device,930,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'std::nullopt'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': '(x=4;y=8)'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,32,,112423604468,113041084177,617479709,11712115620148,11712115630165,645219596,10017,9564,8739,5175,8901,9197,8722,,0,0,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,1024,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/5561805995244784902/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/15975930796910081900/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/15009442532009310053/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/16055228746930289896/'],512,946,946,[277.1078186035156; 277.1078186035156],[69.2769546508789],616449420,16982
ShardedToInterleavedDeviceOperation,tt_dnn_device,931,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,32,,113077654617,113078887162,1232545,11712153145814,11712153148877,37515649,3063,2600,1956,238,852,367,752,,0,0,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/3698692465127148743/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15101280019659548953/'; 'writer_unary_sharded_blocks_interleaved_start_id/15530288891831265861/'],1,1,1,[65536.0],[131072.0],650882,8725
BinaryDeviceOperation,tt_dnn_device,932,0,{'activations': 'std::nullopt'; 'binary_op_type': 'BinaryOpType::ADD'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT16'; 'input_tensor_a_activation': 'std::nullopt'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,113119782957,113121142587,1359630,11712194978359,11712194981624,41829482,3265,2795,2162,1318,1871,373,629,,0,0,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/compute/eltwise_binary_kernel.cpp'],['eltwise_binary_kernel/8723904342856240078/'],['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/dataflow/reader_binary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_binary_interleaved_start_id/18057431820578390685/'; 'writer_unary_interleaved_start_id/14880723090052350912/'],242,242,1,[4332.95849609375; 4332.95849609375],[4332.95849609375],811275,9542
LayerNorm,tt_dnn_device,933,0,{'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'distributed_norm_stage': 'DistributedLayerNormStage::NOT_DISTRIBUTED'; 'eps': '1e-12'; 'norm_type': 'LayerNormType::LAYERNORM'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'program_config': 'LayerNormDefaultProgramConfig()'},LoFi,8,,113206309598,113206956704,647106,11712279614523,11712279627034,84632899,12511,12025,11044,4633,9685,10068,9950,,0,0,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1,1,32,256,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/compute/layernorm.cpp'],['layernorm/9203538457548632833/'],['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/reader_unary_interleaved_ln.cpp'; 'ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/writer_unary_interleaved_start_id_blocked.cpp'],['reader_unary_interleaved_ln/15266865258247693122/'; 'writer_unary_interleaved_start_id_blocked/16057798876555132645/'],1,1,1,[131072.0],[131072.0],409503,6276
InterleavedToShardedDeviceOperation,tt_dnn_device,934,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={32; 32};orientation=ShardOrientation::ROW_MAJOR;halo=0))'},HiFi4,64,,113248775769,113249709682,933913,11712321656471,11712321658909,42029437,2438,1985,1336,931,1461,391,612,,0,0,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels//compute/eltwise_copy.cpp'],['eltwise_copy/1396072540151930932/'],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_sharded_blocks_interleaved_start_id/3639093321589147819/'; 'writer_unary_sharded/3952681489621149136/'],1,1,1,[131072.0],[65536.0],498015,4895
Matmul,tt_dnn_device,935,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'std::nullopt'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': '(x=8;y=8)'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,64,,113285399536,113286470296,1070760,11712357842011,11712357849418,36183102,7407,6936,6121,4526,6316,6403,5939,,0,0,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/7236951904374687690/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/15229601018908893439/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/6517463741680381233/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/5873566094358895663/'],128,236,236,[277.6949157714844; 277.6949157714844],[277.6949157714844],387501,4738
ShardedToInterleavedDeviceOperation,tt_dnn_device,936,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,113310577804,113311328389,750585,11712382474076,11712382476713,24624658,2637,2169,1534,264,804,351,588,,0,0,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/15955661164578943208/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15101280019659548953/'; 'writer_unary_sharded_blocks_interleaved_start_id/15530288891831265861/'],1,1,1,[65536.0],[131072.0],454268,4587
ShardedToInterleavedDeviceOperation,tt_dnn_device,937,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,113337221384,113338011441,790057,11712408761818,11712408764386,26285105,2568,2096,1469,249,807,337,557,,0,0,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/15955661164578943208/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15101280019659548953/'; 'writer_unary_sharded_blocks_interleaved_start_id/15530288891831265861/'],1,1,1,[65536.0],[131072.0],479402,88978
UntilizeWithUnpadding,tt_dnn_device,938,0,{'fp32_dest_acc_en': 'false'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt)'; 'output_tensor_end': 'Shape([0; 255; 7; 31])'; 'use_multicore': 'true'; 'use_pack_untilize': 'true'},HiFi4,64,,113504493480,113505597654,1104174,11712573925366,11712573943511,165160980,18145,17673,17021,6553,7098,5483,14142,,0,0,1,256,32,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1,256,8,32,ROW_MAJOR,BFLOAT16,DEV_0_DRAM_INTERLEAVED,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/pack_untilize.cpp'],['pack_untilize/17465148540082631089/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_unpadding/device/kernels/dataflow/writer_unary_stick_layout_split_rows_multicore.cpp'],['reader_unary_interleaved_start_id/9028800350131842514/'; 'writer_unary_stick_layout_split_rows_multicore/4346039909929996705/'],1,1892,1892,[277.1078186035156],[69.2769546508789],771011,4906
TilizeWithValPadding,tt_dnn_device,939,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt)'; 'output_tensor_shape': 'Shape([1; 256; 32; 32])'; 'pad_value': '0'; 'use_multicore': 'false'},HiFi4,1,,113505935545,113506395608,460063,11712574720686,11712576813450,777175,2092764,2092297,2091644,2090819,2091246,2075329,2083812,,0,0,1,256,8,32,ROW_MAJOR,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1,256,32,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/tilize.cpp'],['tilize/9887374983568429981/'],['ttnn/cpp/ttnn/operations/data_movement/tilize_with_val_padding/device/kernels/dataflow/reader_unary_pad_dims_split_rows.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_pad_dims_split_rows/3057976061881958160/'; 'writer_unary_interleaved_start_id/8824421154216776209/'],1,1892,1892,[69.2769546508789],[277.1078186035156],343483,5134
