OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,ATTRIBUTES,MATH FIDELITY,CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],INPUT_0_W,INPUT_0_Z,INPUT_0_Y,INPUT_0_X,INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W,INPUT_1_Z,INPUT_1_Y,INPUT_1_X,INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W,INPUT_2_Z,INPUT_2_Y,INPUT_2_X,INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,OUTPUT_0_W,OUTPUT_0_Z,OUTPUT_0_Y,OUTPUT_0_X,OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,OUTPUT_1_W,OUTPUT_1_Z,OUTPUT_1_Y,OUTPUT_1_X,OUTPUT_1_LAYOUT,OUTPUT_1_DATATYPE,OUTPUT_1_MEMORY,OUTPUT_2_W,OUTPUT_2_Z,OUTPUT_2_Y,OUTPUT_2_X,OUTPUT_2_LAYOUT,OUTPUT_2_DATATYPE,OUTPUT_2_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,BRISC MAX KERNEL SIZE [B],NCRISC MAX KERNEL SIZE [B],TRISC 0 MAX KERNEL SIZE [B],TRISC 1 MAX KERNEL SIZE [B],TRISC 2 MAX KERNEL SIZE [B],ERISC MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,CompileProgram_TT_HOST_FUNC [ns],HWCommandQueue_write_buffer_TT_HOST_FUNC [ns]
HaloDeviceOperation,tt_dnn_device,1082,0,{'config_': 'SlidingWindowConfig(batch_size=1; input_hw=(32;32); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=6;y=7)]})'; 'is_out_tiled_': 'true'; 'max_out_nsticks_per_core_': '204'; 'output_memory_config_': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=6;y=7)]};shape={128; 96};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::LOGICAL;physical_shard_shape={128; 96}))'; 'pad_val_': '0'; 'parallel_config_': 'ParallelConfig(grid={[(x=0;y=0) - (x=6;y=7)]}; shard_scheme=BLOCK_SHARDED; shard_orientation=ROW_MAJOR)'; 'remote_read_': 'false'; 'reshard_num_cores_nhw_': '0'; 'transpose_mcast_': 'false'},,56,,48588487085,48589488041,1000956,1779821904713,1779821909777,1140575,5064,3786,2058,3606,2858,360,1368,3590,,,,,,,1,1,1024,672,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,1632,672,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'],['halo_gather/8226555801254511166/'; 'halo_gather/16869241187707228491/'],892,1100,0,0,0,0,1,1,1,[1376256.0],[2193408.0],243388,229536
MoveDeviceOperation,tt_dnn_device,1083,0,{'move_op_parallelization_strategy': 'MoveOpParallelizationStrategy::MULTI_CORE_SHARDED'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=6;y=7)]};shape={204; 96};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::LOGICAL;physical_shard_shape={204; 96}))'},,56,,48589526031,48590150623,624592,1779822566142,1779822569083,657382,2941,1918,1602,1740,1694,182,,1918,,,,,,,1,1,1632,672,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,1,1,1632,672,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,,,,,,1,1,1632,672,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/move/device/kernels/dataflow/reader_unary_local_l1_copy_backwards.cpp'],['reader_unary_local_l1_copy_backwards/16802415169621352345/'],0,796,0,0,0,0,1,1,1,[2193408.0; 2193408.0],[2193408.0],351402,5993
OptimizedConvNew,tt_dnn_device,1084,0,{'block_config': 'OptimizedConvBlockConfig(act_block_h_ntiles=1;act_block_w_ntiles=27;out_subblock_h_ntiles=1;out_subblock_w_ntiles=3)'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0;dst_full_sync_en=0)'; 'dtype': 'DataType::BFLOAT8_B'; 'enable_act_double_buffer': 'true'; 'enable_split_reader': 'false'; 'enable_subblock_padding': 'false'; 'enable_weights_double_buffer': 'false'; 'fuse_relu': 'false'; 'has_bias': 'true'; 'input_tensor_shape': '{1; 32; 32; 640}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=6;y=7)]};shape={128; 96};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_channels': '640'; 'parallelization_config': 'OptimizedConvParallelizationConfig(grid_size=(x=7;y=8);num_cores_nhw=8;num_cores_c=7;per_core_out_matrix_height=128;per_core_out_matrix_width=96)'; 'sliding_window_config': 'SlidingWindowConfig(batch_size=1; input_hw=(32;32); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=6;y=7)]})'; 'untilize_out': 'false'; 'use_shallow_conv_variant': 'false'},LoFi,56,,48590196025,48960998134,370802109,1780187915971,1780188376051,365347966,460080,459098,442863,459041,454540,1239,458655,428182,458605,459002,458611,,,,1,1,1632,672,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,1,1,6048,672,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,32,672,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,1024,640,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/conv_bmm_tilize_col_major_out_blocks.cpp'],['conv_bmm_tilize_col_major_out_blocks/3150245068346310424/'],['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_2d_mcast_sender_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_2d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_conv_activations_2d_mcast_padded_with_halo_3x3_weights_v2.cpp'],['writer_tiled_out_2d_mcast_sender_conv_weights_tiled_col_to_rm_blocks/13338648177739257593/'; 'writer_tiled_out_2d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks/12890977027783649304/'; 'reader_conv_activations_2d_mcast_padded_with_halo_3x3_weights_v2/4428877930890163516/'],1784,1796,3676,2284,2496,0,28800,29342,29342,[74.75318908691406; 277.0265197753906],[22.33521842956543],369321569,98184
UnaryDeviceOperation,tt_dnn_device,1085,0,{'bfp8_pack_precise': 'false'; 'fp32_dest_acc_en': 'false'; 'op_chain': '{UnaryWithParam(op_type=UnaryOpType::GELU;param={0})}'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=6;y=7)]};shape={128; 96};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'preserve_fp32_precision': 'false'},HiFi4,56,,48961308539,48962672854,1364315,1780189645097,1780189666713,1269708,21616,20912,20711,20779,20759,434,,205,14162,20912,19118,,,,1,1,1024,640,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,1024,640,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/compute/eltwise_sfpu.cpp'],['eltwise_sfpu/17323449166556938246/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'],['reader_unary_sharded/9253322442244594927/'],0,396,1052,1200,1468,0,1,1,1,[],[],345412,11640
ReshardDeviceOperation,tt_dnn_device,1086,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=4;y=7)]};shape={128; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'},,40,,48962999336,48964719567,1720231,1780191669094,1780191671925,2003595,2831,1563,1048,1505,1342,323,934,1410,,,,,,,1,1,1024,640,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,1024,640,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reshard_reader.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reshard_reader.cpp'],['reshard_reader/17727287928657697477/'; 'reshard_reader/7494036403091342048/'],840,836,0,0,0,0,1,1,1,[655360.0],[655360.0],340937,10826
Matmul,tt_dnn_device,1087,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': '(x=5;y=8)'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,40,,48964964450,48966693036,1728586,1780193591508,1780193600224,1920654,8716,7739,7165,7601,7303,705,7718,6321,7454,6943,7600,,,,1,1,1024,640,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,640,160,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,160,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,1024,160,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/16644991682424627527/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/1712288811484328228/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/9002523372005579101/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/16598446763937040967/'],1612,1220,2096,1492,3568,0,800,800,369,[819.2000122070312; 128.0],[204.8000030517578],338352,12670
ShardedToInterleavedDeviceOperation,tt_dnn_device,1088,0,{'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,40,,48966854340,48968012558,1158218,1780194915330,1780194918158,1315938,2828,2000,1241,1859,1562,215,2000,228,,,,,,,1,1,1024,160,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,1024,160,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/17490408115384435264/'; 'writer_unary_sharded_blocks_interleaved_start_id/13698581734838440681/'],760,396,0,0,0,0,1,1,1,[163840.0],[163840.0],341031,11229
BinaryDeviceOperation,tt_dnn_device,1089,0,{'activations': 'std::nullopt'; 'binary_op_type': 'BinaryOpType::ADD'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT8_B'; 'input_tensor_a_activation': 'std::nullopt'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'scalar': 'std::nullopt'; 'worker_grid': '{[(x=0;y=0) - (x=7;y=7)]}'},HiFi4,64,,48968198883,48969918907,1720024,1780196762178,1780196765782,1844655,3604,2983,1370,2916,2256,488,2782,2153,2438,1622,2080,,,,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/compute/eltwise_binary_kernel.cpp'],['eltwise_binary_kernel/7651959782377118590/'],['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/dataflow/reader_binary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_binary_interleaved_start_id/6357130408499668107/'; 'writer_unary_interleaved_start_id/7261982661791173712/'],632,772,1292,716,1592,0,121,121,1,[4332.95849609375; 4332.95849609375],[4332.95849609375],396292,11644
LayerNorm,tt_dnn_device,1090,0,{'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0;dst_full_sync_en=0)'; 'distributed_norm_stage': 'DistributedLayerNormStage::NOT_DISTRIBUTED'; 'dtype': 'std::nullopt'; 'eps': '1e-12'; 'norm_type': 'LayerNormType::LAYERNORM'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'program_config': 'LayerNormDefaultProgramConfig()'},LoFi,32,,48970190699,48971419955,1229256,1780198291848,1780198307065,1526688,15217,14596,9804,14510,12780,1232,13699,13003,13436,13747,13169,,,,1,1,1024,160,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,1,32,160,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,160,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,1024,160,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/compute/layernorm.cpp'],['layernorm/17862271327623962827/'],['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/reader_unary_interleaved_ln.cpp'; 'ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/writer_unary_interleaved_start_id_blocked.cpp'],['reader_unary_interleaved_ln/12494974214821656512/'; 'writer_unary_interleaved_start_id_blocked/5232672626010256406/'],632,1720,4220,4384,5164,0,1,1,1,[163840.0],[163840.0],350559,7997
Untilize,tt_dnn_device,1091,0,{'fp32_dest_acc_en': 'false'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'sub_core_grids': 'std::nullopt'; 'use_multicore': 'true'; 'use_pack_untilize': 'true'},HiFi4,32,,48971524910,49452284807,480759897,1780671935673,1780671941467,473629224,5794,5172,4346,5119,4696,818,4666,2033,2465,304,2797,,,,1,1,1024,160,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,1024,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/pack_untilize.cpp'],['pack_untilize/17105388431912630056/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/dataflow/writer_unary_stick_layout_split_rows_interleaved.cpp'],['reader_unary_interleaved_start_id/18267044797467787635/'; 'writer_unary_stick_layout_split_rows_interleaved/16126122553579062111/'],976,580,1060,760,1900,0,1,1,1,[163840.0],[327680.0],479849420,131347
InterleavedToShardedDeviceOperation,tt_dnn_device,1092,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=0)]};shape={128; 160};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::LOGICAL;physical_shard_shape={128; 160}))'},,8,,49477686643,49478591291,904648,1780698013400,1780698020862,26072737,7462,6568,6419,6493,6471,209,6568,6439,,,,,,,1,1,1024,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,1024,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_stick_layout_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_stick_layout_sharded_blocks_interleaved_start_id/3516830761273936560/'; 'writer_unary_sharded/3277270385965701132/'],368,1112,0,0,0,0,1,1,1,[327680.0],[327680.0],555909,6240
MoveDeviceOperation,tt_dnn_device,1093,0,{'move_op_parallelization_strategy': 'MoveOpParallelizationStrategy::MULTI_CORE_SHARDED'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=0)]};shape={128; 160};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::LOGICAL;physical_shard_shape={128; 160}))'},,8,,49478632556,49479304667,672111,1780698830025,1780698833402,810168,3377,2354,2256,2257,2257,97,,2354,,,,,,,1,1,1024,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,1,1,1024,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,1,1,1024,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/move/device/kernels/dataflow/reader_unary_local_l1_copy_backwards.cpp'],['reader_unary_local_l1_copy_backwards/16802415169621352345/'],0,796,0,0,0,0,1,1,1,[327680.0; 327680.0],[327680.0],518580,5980
HaloDeviceOperation,tt_dnn_device,1094,0,{'config_': 'SlidingWindowConfig(batch_size=1; input_hw=(32;32); window_hw=(3;3); stride_hw=(2;2); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=0)]})'; 'is_out_tiled_': 'true'; 'max_out_nsticks_per_core_': '169'; 'output_memory_config_': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=0)]};shape={128; 160};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::LOGICAL;physical_shard_shape={128; 160}))'; 'pad_val_': '0'; 'parallel_config_': 'ParallelConfig(grid={[(x=0;y=0) - (x=7;y=0)]}; shard_scheme=HEIGHT_SHARDED; shard_orientation=ROW_MAJOR)'; 'remote_read_': 'false'; 'reshard_num_cores_nhw_': '0'; 'transpose_mcast_': 'false'},,8,,49479359153,49807271049,327911896,1781021640345,1781021646260,322808235,5915,4630,1880,4545,3533,287,1969,4448,,,,,,,1,1,1024,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,1,1352,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'],['halo_gather/16633170897620099657/'; 'halo_gather/16408432954924968172/'],880,1096,0,0,0,0,1,1,1,[327680.0],[432640.0],326978571,55860
MoveDeviceOperation,tt_dnn_device,1095,0,{'move_op_parallelization_strategy': 'MoveOpParallelizationStrategy::MULTI_CORE_SHARDED'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=0)]};shape={169; 160};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::LOGICAL;physical_shard_shape={169; 160}))'},,8,,49807409541,49808428889,1019348,1781022887901,1781022891152,1242665,3251,2221,2120,2179,2135,101,,2221,,,,,,,1,1,1352,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,1,1,1352,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,1,1,1352,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/move/device/kernels/dataflow/reader_unary_local_l1_copy_backwards.cpp'],['reader_unary_local_l1_copy_backwards/16802415169621352345/'],0,796,0,0,0,0,1,1,1,[432640.0; 432640.0],[432640.0],358614,11716
OptimizedConvNew,tt_dnn_device,1096,0,{'block_config': 'OptimizedConvBlockConfig(act_block_h_ntiles=1;act_block_w_ntiles=15;out_subblock_h_ntiles=1;out_subblock_w_ntiles=8)'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0;dst_full_sync_en=0)'; 'dtype': 'DataType::BFLOAT8_B'; 'enable_act_double_buffer': 'true'; 'enable_split_reader': 'false'; 'enable_subblock_padding': 'false'; 'enable_weights_double_buffer': 'false'; 'fuse_relu': 'false'; 'has_bias': 'true'; 'input_tensor_shape': '{1; 32; 32; 160}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=0)]};shape={32; 256};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_channels': '256'; 'parallelization_config': 'OptimizedConvParallelizationConfig(grid_size=(x=8;y=1);num_cores_nhw=8;num_cores_c=1;per_core_out_matrix_height=32;per_core_out_matrix_width=256)'; 'sliding_window_config': 'SlidingWindowConfig(batch_size=1; input_hw=(32;32); window_hw=(3;3); stride_hw=(2;2); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=0)]})'; 'untilize_out': 'false'; 'use_shallow_conv_variant': 'false'},LoFi,8,,49808540200,50476821655,668281455,1781681301132,1781681370152,658411109,69020,67996,67146,67971,67784,1123,67634,4706,67327,67401,67562,,,,1,1,1352,160,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,1,1,1440,256,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/conv_bmm_tilize_col_major_out_blocks.cpp'],['conv_bmm_tilize_col_major_out_blocks/11630962553297255754/'],['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_conv_activations_padded_with_halo_3x3_weights_v2.cpp'],['writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks/5140971311877088049/'; 'writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks/1200731066866565988/'; 'reader_conv_activations_padded_with_halo_3x3_weights_v2/5473493283632798750/'],1680,808,3480,3508,3244,0,720,2661,2661,[162.5854949951172; 277.0687561035156],[24.62833595275879],666823937,46515
